total_bienes_final,total_bienes_inicio
1302460.91,887051.75
72290.0,72290.0
620831.48,477309.43
937228.14,468572.85
7606793.56,5454416.18
877700.8,568748.74
2199497.35,2170458.31
161128.0,270009.33
493174.22,353490.57
1377900.0,900000.0
2695992.12,2124335.17
985900.0,695000.0
427664.25,342900.45
719159.36,205634.36
1610142.81,986238.79
529177.91,279247.5
1154559.18,669814.77
1238558.05,1103281.88
915345.65,507981.83
393741.45,296191.28
566442.29,423500.0
2227187.45,1378211.02
0.0,0.0
100000.0,0.0
148075.0,219554.0
501639.78,363522.24
1115238.92,884495.98
227295.11,304503.53
684655.98,598381.1
30170.0,110466.0
529783.81,368953.21
1522551.6,1236943.58
1538934.79,1101947.8
23983.0,202006.87
75000.0,750000.0
2837783.72,765459.74
1608220.66,615011.62
16758962.18,10922988.86
807452.21,708226.82
1032518.0,787500.0
76007.8,74720.73
2163359.51,858260.19
521876.3,501285.16
172500.0,172500.0
1308430.14,952738.74
2578150.0,2561250.0
2291283.07,1545453.76
423989.06,338310.19
1727524.41,607537.8
3567078.92,2552124.4
419188.59,382882.04
729819.34,477415.79
2618072.22,1267720.75
1399794.27,322528.57
1186694.84,687687.02
628889.98,457318.88
1358025.0,907200.0
1010095.17,540555.69
580075.17,226358.6
60000.0,60000.0
3097872.22,2017279.85
373405.2,500393.25
513045.84,197500.0
298401.61,257623.0
1180296.47,1151394.18
972976.98,410802.99
1213990.27,376722.52
1742815.43,176088.56
145220.11,190644.14
712660.87,113400.0
1594702.55,1407998.43
1335117.64,1030623.39
2799069.7,1813586.57
381400.0,307711.93
60460.5,55290.5
236294.62,170273.47
1611427.0,1382250.5
18095.85,1733.29
3308917.95,2025799.09
235591.84,220051.01
495123.0,233310.0
3223301.74,2372468.36
0.0,0.0
1359741.2,1113038.11
607551.5,362693.14
262198.79,408217.69
668858.01,599232.46
557100.44,310307.69
1733630.18,1604105.43
1442667.0,1397000.0
338625.06,239962.4
710664.46,590019.02
211152.13,278190.9
535185.0,304185.0
275890.0,362256.0
310200.0,323300.0
1000196.77,929667.1
86260.08,167028.77
840401.32,419308.41
142215.09,135707.55
235168.18,210579.37
47000.0,47000.0
1573151.27,1099646.0
2600.0,10045.0
707011.02,502033.63
418258.33,303025.95
1003208.0,822847.0
603519.95,389681.0
263914.43,253957.11
1834776.3,1247612.52
326159.97,287515.75
8455060.03,4233703.95
982203.8,751716.78
107150.0,101950.0
143724.2,397358.77
759880.0,603586.0
511969.0,420089.0
17234.81,13100.03
1558063.34,1623463.04
517686.0,409384.0
2149120.29,1647440.89
1166915.06,580787.0
100000.0,50000.0
680619.64,531212.44
5199518.5,3751617.54
830494.76,708876.35
1638790.07,1254315.1
138831.7,165032.14
49116.0,10000.0
778719.5,103654.53
200.0,234825.0
606227.33,414628.54
272139.21,388510.59
1020038.79,561676.87
1144671.72,630338.92
742901.82,699221.07
1797526.31,1453633.51
780126.7,599177.0
5008383.12,3174432.23
164000.0,30051.0
539757.0,520345.89
717958.9,788546.37
3491910.29,1926720.11
426850.0,417132.8
2148219.05,649882.14
876598.56,548382.96
3070436.03,2224042.75
1298175.47,868626.37
477085.67,322800.0
101766.81,99044.0
207685.9,162574.11
327495.0,321744.46
1848550.0,1764920.0
231814.0,240085.65
1419257.9,1527949.01
4901270.47,2116418.42
2772050.97,2354642.56
688914.0,374900.0
706456.55,490894.18
159531.55,129053.7
0.0,517654.99
200000.0,200000.0
1386829.5,465559.55
1882689.64,1559095.52
1027517.11,901981.43
875015.57,426311.42
319867.75,280843.71
5673478.22,4260190.23
540500.0,590280.0
507537.0,511409.0
414409.23,471206.36
104129.0,73166.0
573160.95,384885.95
335197.64,223176.16
275923.5,211102.5
2613362.65,1905693.65
891028.98,709391.0
1752117.15,1324689.96
285917.29,274847.96
1326931.67,1147270.82
531800.66,262896.27
353109.41,326022.07
461618.36,393207.4
556894.23,492236.23
1339690.63,1052974.7
353565.98,360894.98
788428.79,598223.63
2291376.29,2117835.0
164358.0,88285.0
1021228.51,629326.83
1117496.35,980351.5
0.0,0.0
8000.0,0.0
671694.48,362041.98
2568459.96,1891408.41
913047.36,314437.0
967295.88,730862.9
290091.0,0.0
297686.42,303838.6
885939.57,519959.77
216663.1,10927.0
263149.6,284260.38
166901.97,159079.97
338508.17,312773.61
2589301.5,1614638.62
249662.08,249547.82
1434096.0,1063250.0
592363.8,336195.2
284693.79,163061.15
234600.0,248000.0
2421568.28,1603038.88
709005.86,302610.13
744292.96,294007.48
11669998.17,8344887.74
1106554.17,581389.54
507411.39,496275.0
1026584.88,608779.61
751714.0,366861.0
218500.0,472500.0
1314117.64,758453.82
1200.0,581200.0
1462247.39,1107393.27
676069.91,264161.5
5056760.05,4018315.57
1087000.0,1098088.36
683916.69,22606.0
522025.33,440945.8
3120249.0,2025173.0
836871.17,462852.02
384404.02,346406.61
660578.0,639918.0
1866727.87,1463171.96
443581.84,205249.6
458699.85,306500.25
1010344.6,822528.85
380807.83,366566.44
486041.0,344360.0
301642.88,203419.59
140000.0,140000.0
245130.76,194074.5
3729092.15,3018102.16
299730.0,250000.0
0.0,0.0
1359685.25,636110.53
792964.0,788841.12
155089.5,102516.5
514162.12,457813.36
62975.55,97326.84
477786.25,710551.12
2334687.03,2111349.16
181651.11,178365.6
792787.46,717357.8
3976413.87,2738724.46
1053479.52,786821.9
395000.0,275000.0
2616706.4,1869422.12
698015.02,547932.58
7182328.03,4227768.87
804351.18,567532.83
560103.03,332777.82
1499045.95,1030000.0
465231.6,311621.4
3625193.06,3738848.09
326890.49,270770.0
675927.0,399704.44
960608.88,352134.0
4323112.08,1378985.36
518513.76,288299.48
1469879.86,1245616.59
290000.0,0.0
0.0,135000.0
142667.0,120700.0
525191.8,0.0
554925.0,371232.25
1273971.94,902058.58
1288600.0,837201.84
1437836.42,992381.62
494233.1,366860.66
359000.0,359000.0
2347061.61,1451510.69
1246609.89,1248674.58
5052450.43,4076732.75
424674.0,221325.0
446469.05,310962.05
326820.0,279300.0
0.0,51000.0
1628127.78,1275801.89
138338.0,111850.0
842989.0,488302.03
32862.3,0.0
698624.11,443596.09
313188.96,295091.4
80000.0,80000.0
120500.0,110100.0
803643.44,799626.56
458212.84,374131.61
81914.0,516382.81
9255854.35,5468566.91
330000.0,330000.0
846584.01,564554.28
283500.0,24439.41
2000399.14,1280730.45
1832741.75,1601196.97
308840.98,290105.55
694938.2,479719.74
353317.48,344328.21
775981.99,291997.42
1031159.56,913352.25
323180.0,271959.0
1411962.44,735366.24
327034.47,297109.47
236375.44,190790.34
931750.52,534178.48
0.0,292957.07
900000.0,20000.0
292830.0,317286.0
484985.33,313529.2
4643083.4,3126931.37
1015199.71,595681.82
1012168.8,463393.48
1410488.47,926780.42
2703122.3,2411702.09
210690.0,203690.0
1216617.84,923203.84
40907.72,306844.18
1428636.8,1151803.61
505809.65,391307.11
3175779.67,2194198.72
225000.0,212009.99
415600.07,377988.02
1446797.91,536062.14
1305120.84,963253.82
6007716.16,4473697.4
388658.0,321574.0
0.0,325000.0
1533945.0,675389.09
2320867.0,2068000.0
153337.32,55128.05
386338.89,259501.05
2842575.64,2208270.99
0.0,0.0
3366400.49,2147142.58
1270027.09,935906.98
71950.5,76313.03
698181.63,259630.9
693664.37,381610.0
340995.08,221008.88
460673.0,421795.0
381524.62,276681.42
708186.66,570617.21
1102149.73,841121.73
320479.0,220500.0
1020718.12,990000.0
348021.06,227171.03
440923.81,279799.2
744646.35,457572.95
354794.0,276986.48
678504.44,754152.76
306377.16,332587.57
200000.0,175000.0
977155.45,664338.65
601339.61,334353.81
1704574.77,1296342.09
659292.83,617165.37
1534202.96,477093.83
687615.05,552374.42
3077323.12,2015742.7
912100.01,622674.54
3490237.16,2498949.69
349500.0,338625.0
713666.86,592265.07
177478.0,114207.0
705741.31,299325.67
86748.32,60000.0
689820.98,464077.0
623349.0,420108.0
922084.39,783225.31
1884323.46,1267322.67
2085964.5,1569444.02
1134376.74,507214.9
180893.0,0.0
2189935.31,1114966.07
0.0,504000.0
353636.81,339457.24
1720330.36,536707.71
413668.94,425763.78
3812710.12,3038092.08
350535.96,232628.06
140000.0,140000.0
0.0,0.0
1027377.85,619437.0
561689.93,407857.08
594835.0,525935.0
297888.23,335724.2
209276.48,71178.87
1597827.61,1679823.06
1227405.11,523071.98
1164050.0,481190.0
816096.5,841624.0
334722.87,202202.0
1224206.31,488532.12
9614953.1,7385796.91
661924.9,680389.39
99201.21,70000.0
788308.93,592578.4
604000.0,604000.0
1041472.0,818644.0
2281771.45,1615634.45
0.0,528119.4
701257.0,332406.53
324116.02,326104.0
502114.7,487666.53
257114.26,223874.84
69226.34,63579.92
2936615.35,1348121.16
509790.47,475000.0
442028.8,414245.3
387768.95,324000.0
400000.0,400000.0
712533.17,349979.56
176573.0,855.48
1000000.0,1030000.0
621422.0,302342.75
1583482.99,1455951.43
2888352.37,1732868.85
4250818.12,2902306.13
1706139.02,1591736.97
359681.7,292530.0
578903.34,418170.77
806282.06,571684.65
745321.8,640347.68
765374.45,582036.08
22896.0,16051.0
921489.1,463896.6
137920.19,123445.7
5577476.03,1852866.81
1658655.28,1031546.8
739442.31,683686.71
1140945.61,454908.22
509250.0,265000.0
1946035.04,1391153.36
759446.48,511318.1
546290.25,508517.25
182808.42,185308.42
311137.35,270469.85
3256901.13,3756854.02
478719.0,504241.44
640501.1,370180.8
327694.5,0.0
0.0,137000.0
1181220.03,539046.17
1032549.51,1142878.51
1188663.3,885187.19
238018.44,50970.45
0.0,0.0
314919.06,322075.84
306921.9,241500.0
123079.0,143307.52
492900.0,0.0
1121095.24,967098.36
137074.54,139842.0
11558300.38,4156898.43
348701.0,297282.5
389759.04,403560.0
2176303.15,1164992.39
2434870.01,2325082.83
5271280.95,3323670.71
932210.06,488277.61
2220452.94,1668434.13
790328.53,528875.56
1726357.11,1510577.98
849449.42,785016.76
232837.5,214759.5
4422158.0,3388332.99
673959.86,574606.13
346320.09,308829.0
1629353.7,1673773.08
0.0,247883.0
812785.89,367388.91
1481621.99,1781845.27
541765.33,552031.55
329042.0,76900.0
832856.22,587273.26
505840.11,489370.35
668334.83,560605.34
575494.48,308892.59
1627997.54,954602.54
219500.0,180000.0
416600.78,463551.78
1144788.26,1094820.61
363758.11,236562.74
161763.75,0.0
435302.0,365209.0
1837089.89,935705.1
711310.29,305719.66
826801.93,415105.4
425553.66,408414.79
646015.9,536231.1
645070.58,765321.02
337300.0,190000.0
933935.77,793962.52
535425.74,248641.82
1144895.5,235376.0
374082.37,320562.82
2771907.09,972535.83
917862.93,633657.76
336799.85,268650.0
528319.87,536004.33
1952865.0,1345403.56
260146.0,235146.0
3116254.76,2990657.06
965575.12,506613.08
1048419.23,764474.94
3431693.75,3107131.63
2989902.86,2292578.31
3356821.11,1096476.88
999019.16,481320.0
1940000.0,1428000.0
140000.0,140000.0
285507.13,277805.95
207302.5,207302.5
869077.23,769205.36
1921529.5,686385.0
881302.6,450096.74
2578542.68,2075753.76
45000.0,13830.0
1302745.96,980296.31
5965445.4,4942023.36
117340.38,16222.0
0.0,0.0
0.0,0.0
228919.0,159450.5
304969.3,243500.0
0.0,0.0
634837.32,504971.05
138574.07,74026.36
104501.5,40761.0
1328322.8,949785.35
1174541.07,1604168.45
677110.42,414885.7
568687.11,327000.0
500000.0,250000.0
691914.82,322473.81
160567.0,173000.0
1922664.6,1691904.55
335782.0,273217.0
1125822.0,1032701.14
1489130.54,694946.0
326125.0,62825.0
0.0,170.0
379350.32,309523.85
1754510.49,650389.85
155000.0,0.0
2201513.54,1468776.12
239734.0,166586.0
681827.09,420430.78
448000.0,364750.0
3236122.38,2617952.72
88797.41,12774.45
2246733.54,2131104.13
1506975.2,1358640.02
992337.73,524255.58
500.0,250.0
913149.18,701693.29
2521134.5,1650302.14
1384948.38,1034039.84
239682.82,172170.85
1048086.88,635391.08
4579909.11,2942793.4
339714.74,54513.12
1023365.53,1226515.6
11381.27,83929.74
969408.87,520436.8
2580037.06,2394775.49
775413.4,962193.24
1376.94,1376.94
1868495.01,824222.79
978814.29,698991.03
1706371.0,1493017.17
0.0,94572.0
1447088.77,1265707.87
458073.22,615501.17
1870980.67,296502.94
621403.0,209500.0
1185428.37,884803.25
725782.92,241694.19
252555.75,256566.8
577437.0,447463.0
34087.31,1560.18
482091.23,422600.53
193016.0,192225.09
985538.77,532487.13
1497542.8,1437608.57
1704643.79,1045763.4
928553.81,752768.38
2577198.28,2546222.11
3168916.47,2270020.87
2763126.45,2854490.53
507064.84,519345.24
1114244.87,906423.65
303100.0,176694.96
2722582.02,2329400.88
389251.57,318076.81
1086949.66,1022529.66
256095.0,210922.9
502200.0,492200.0
0.0,158000.0
597960.64,527578.68
263777.89,131849.89
337866.84,259810.11
1195503.68,954575.89
530000.0,530.0
45000.0,45000.0
667204.5,439747.21
1136177.15,447756.44
411671.33,301373.68
135000.0,124000.0
261878.44,393867.5
1436069.09,1310475.36
491112.5,273585.38
292885.26,229812.07
3224808.42,1652701.14
525000.0,52500.0
905856.54,516915.37
346141.27,339077.2
1424986.07,943455.1
238899.93,170495.0
400000.0,302270.0
1014453.28,552701.15
405192.87,141798.0
691546.81,714907.75
3016369.55,2575529.37
305651.0,150412.5
299838.29,298556.64
1309572.67,878181.23
6149623.55,4663319.71
495119.18,267865.7
174536.0,144172.5
1861492.35,1405343.65
632271.29,474888.16
1678329.34,1503501.47
470119.7,329861.79
1321887.45,876221.61
421870.0,259205.0
388978.0,388978.0
332273.6,302131.2
751126.98,549810.24
0.0,0.0
1413562.0,1312353.85
646899.98,488645.78
1365697.17,1519908.8
950477.36,752788.63
219631.2,222322.2
668408.65,413263.39
614716.0,507386.81
433227.95,194063.66
1190368.27,1072798.77
1130250.0,109069.75
7931268.66,5274191.02
1001445.95,694611.49
556973.28,484545.78
181242.87,141455.87
2780200.5,1460550.0
1975478.11,1363949.27
148108.8,20785.66
4368181.62,2890716.0
1168105.6,1085270.46
566897.7,495426.05
2032961.3,424303.0
689730.16,579325.45
332470.0,499470.0
663896.0,494326.0
1807862.11,1691962.85
1730183.21,1029425.89
2561372.8,1497392.0
157734.57,114450.0
1846740.97,1157384.87
420651.0,299656.7
1397259.33,572914.0
300005.11,274194.63
689375.06,474672.69
498533.69,264146.13
496700.31,622809.26
156888.47,103222.25
1709789.42,1379440.54
62317.51,108097.5
285759.69,336637.2
901096.13,729034.85
708095.17,524028.42
545217.2,315070.75
214570.18,211302.2
723044.72,602038.69
614006.42,192150.34
40000.0,40000.0
404909.0,220695.0
1077181.66,801552.95
240549.75,240549.75
668651.5,335501.0
2610868.4,1981494.55
1514075.31,777630.95
314000.0,306978.0
831818.0,553992.01
2139506.64,1802854.28
684462.83,545963.0
857916.03,690426.68
45772.2,25329.48
15133669.4,12850407.49
1289500.0,890425.0
0.0,0.0
666426.75,340449.5
0.0,0.0
632045.58,284549.66
373240.75,373240.75
1508195.06,792800.0
639333.4,346503.05
6449269.75,4710124.32
2780295.0,1883910.0
1363882.97,773909.79
2809813.93,2448437.95
581179.67,537568.02
931081.37,813499.37
726471.84,681693.35
254854.73,306748.95
3725174.5,2332506.65
628601.46,345275.12
1717891.25,1425796.86
525324.88,455364.54
850419.09,952150.61
2126049.75,1424121.06
1516257.11,1272878.76
218297.0,287397.0
1077446.75,965902.84
373318.0,373318.0
519996.43,267059.16
472112.0,299241.0
6117379.28,4637528.6
162085.63,100127.0
589931.1,0.0
1275559.96,828788.95
333698.0,235857.84
146312.37,16180.0
0.0,0.0
32641.99,60000.0
839407.94,247019.89
4057773.54,639033.95
2032073.6,1327221.97
978030.16,759721.87
304968.8,159015.29
316000.0,680004.6
1635930.05,732295.06
1622890.63,1342836.46
4463437.3,4048837.48
692727.0,644675.85
0.0,0.0
16104714.67,12297336.91
1054016.97,617461.5
2865210.91,2302233.91
317804.44,386709.96
292685.29,201000.0
472755.58,611397.42
2145000.0,699180.0
238609.51,0.0
1016691.24,825964.27
1528299.98,1724293.38
944405.85,1137983.52
456702.11,190268.39
1643341.99,117016.59
87380.54,194320.0
1726377.76,1873132.61
552857.0,446000.0
852985.39,589082.44
919920.57,669507.68
3002335.0,342600.36
696485.0,674843.0
484085.25,373622.11
579736.73,262000.0
924497.97,758090.96
866586.35,453795.01
2281438.25,782132.14
0.0,284842.54
847991.49,646027.48
1018187.39,880766.15
2590852.85,2132086.59
617937.58,304334.17
50192.0,14082.6
881128.26,982125.16
117736.0,136628.0
433577.01,261723.03
910101.86,600945.87
1104939.6,987237.35
654311.55,519580.89
1893482.08,1568126.14
194808.66,76196.62
548937.87,318956.45
2637134.52,2779653.24
2763406.26,1633173.24
499752.57,335247.14
5463795.8,3616020.98
655321.7,486930.7
361933.19,325065.81
887599.15,657384.75
445240.55,254495.38
297025.93,252751.03
730478.0,466249.0
3221610.93,1760782.8
338995.08,270794.49
126668.11,297003.93
3208540.15,2405950.47
1632100.0,1555000.0
1409082.84,1363873.97
3980082.85,1767807.26
1277965.13,1142226.87
1164818.59,744643.29
0.0,1021625.94
660835.43,565858.43
527910.01,300005.0
1275310.85,197413.38
1059472.47,483045.68
842102.85,694420.3
15490470.35,5821768.58
0.0,0.0
736863.5,886715.85
562068.1,503606.0
137000.0,151785.49
382832.0,279824.0
2097610.9,1531592.41
1339224.1,725927.37
1013422.95,1003576.95
333657.0,302375.19
924017.97,736732.01
1207571.28,636761.25
1183864.06,347388.66
712012.03,721797.8
1863793.2,1564160.06
720154.26,750607.17
0.0,0.0
23783.78,20000.0
665143.29,320043.29
5804677.57,4309745.68
985681.72,875800.0
377032.95,160000.0
1381034.17,688993.48
543085.91,714003.33
14747.88,14857.0
674437.49,661068.85
1570638.02,1169991.91
1651767.38,1569488.02
552900.0,364610.0
721616.47,369710.2
793090.43,332558.65
152000.0,152000.0
1849405.95,1962150.8
901011.27,741622.93
2268795.67,2228857.83
29132.49,5492.22
2301727.96,1928430.82
1315958.81,1195023.0
56154338.28,53661215.96
2278638.71,1265971.8
268000.0,279001.31
2300907.76,1643775.58
1633560.0,1042893.0
871.5,871.5
900123.1,1366032.34
397916.0,190000.0
2999148.26,1966347.15
0.0,0.0
1855223.98,1526191.3
2330442.5,1402401.51
124950.0,114450.0
1782198.48,1500260.64
570084.6,502187.22
5159840.28,3015865.56
1778926.69,1563250.2
931622.22,709549.34
5098588.6,2627541.05
838807.57,594474.5
538000.0,222000.0
2193005.6,943479.0
512257.0,355406.0
1049325.03,518640.79
648624.0,625888.73
3026140.84,2680927.76
870791.35,716552.31
489999.47,396150.0
627231.85,296294.45
800776.84,339149.8
600372.86,418391.16
356583.3,280182.68
1741061.96,1329460.99
422829.12,275903.16
2664812.52,2020763.89
1201001.0,986882.0
8434467.16,6678812.08
1627500.0,529709.6
10497031.25,7890672.88
106050.0,110000.0
1099217.0,921719.09
760953.0,515613.0
262962.0,252223.11
545923.94,346791.46
0.0,0.0
1119369.32,700952.69
1735376.35,1538260.36
632175.18,410050.32
623058.41,653061.0
974157.84,479815.75
828112.43,545372.76
0.0,0.0
534698.08,263628.2
263244.7,222885.23
3150356.0,2711710.0
3197356.04,399406.15
240757.0,257310.0
238945.37,234993.8
967306.14,902290.23
1328381.87,1420359.4
1167652.09,324553.0
433521.5,403253.03
364551.05,328135.63
140000.0,140000.0
0.0,0.0
1757623.66,2057300.3
150000.0,33000.0
980373.21,1000215.85
0.0,0.0
353428.0,0.0
25000.0,0.0
53500.0,53500.0
3767549.19,3162600.83
328602.93,111712.62
4944375.72,3999842.12
14142210.95,11225477.85
85456.0,15619.0
2353796.23,1806734.2
369676.0,488015.2
631158.6,513560.58
492750.48,479710.06
1589358.9,793938.31
90000.0,90000.0
561750.0,186900.0
223704.29,216784.1
431696.65,321734.18
358193.27,0.0
170688.0,171158.15
394650.48,263302.9
2057175.5,1650144.03
178957.85,330651.0
0.0,350000.0
1043857.74,491154.1
253091.14,130417.5
1384463.07,749023.94
945882.98,833997.55
262000.0,262000.0
2162644.39,1374110.78
2839170.8,2443186.9
260753.8,235713.92
250458.22,270913.09
192864.0,135021.29
10259.68,150000.0
1101958.18,1119556.48
536645.13,70200.0
1017783.33,314051.0
315000.0,262500.0
2085091.62,1521453.92
667305.71,389774.17
104784376.7,86685999.94
2965679.39,2559701.29
314359.0,124130.0
595916.5,527809.05
2008920.48,981259.75
2949197.27,1990996.83
0.0,168000.0
6919468.04,5285343.38
5094607.63,3849993.37
4462620.47,3459013.73
1112508.39,869010.74
215300.0,215300.0
250000.0,250000.0
388436.11,389949.11
2243215.76,1351760.51
672727.05,464446.69
1314625.33,799972.34
3095393.81,2003361.84
1354149.57,581119.45
3495318.25,1068972.74
840954.06,640965.9
514563.54,346980.99
1552654.19,941679.08
1071605.79,386981.76
1547051.58,1180001.48
175197.05,55000.0
1559916.97,1272575.48
1502980.98,1161578.82
