espacio_cultural_id,provincia_id,localidad_id,provincia,localidad,nombre,direccion,codigo_postal,codigo_indicativo_telefono,telefono,mail,informacion_adicional,latitud,longitud,fuente,numero_de_registro_en_conabip
110125,30,30008020,Entre Ríos,Colón,Biblioteca Popular Fiat Lux,12 de Abril 208,3280,3447,421597,fiatlux_colon@ciudad.com.ar,Se fundó en el año 1876,-32.2205,-58.137233,CONABIP,306
110126,06,06483040,Buenos Aires,Lobos,Biblioteca Popular Domingo Faustino Sarmiento,Salgado 4143,7240,2227,421607,ccplbsarmiento@yahoo.com.ar,Se fundó en el año 1912,-35.16975,-59.0992,CONABIP,175
110127,90,90021050,Tucumán,Concepción,Biblioteca Popular Nicolás Avellaneda,San Martín 1650,4146,3865,421611,s/d,Se fundó en el año 1930,-27.345067,-65.59515,CONABIP,635
110128,18,18105030,Corrientes,Mercedes,Biblioteca Popular Escolar Presbítero E. Tutak,Av.Gral.San Martín s/n Km 3,3470,3773,421651,bibliotutak@hotmail.com,Se fundó en el año 1969,-29.182694,-58.078972,CONABIP,2918
110129,06,06182030,Buenos Aires,Punta alta,Biblioteca Popular Juan Bautista Alberdi,Rivadavia 353,8109,2932,421682,bibjbalberdi@gmail.com,Se fundó en el año 1933,-38.88035,-62.078167,CONABIP,1770
110130,22,22028010,Chaco,Charata,Biblioteca Popular Pública Juan M. de Pueyrredón,Rivadavia y Moreno,3730,3731,421690,biblioteca_pueyrredon@hotmail.com,Se fundó en el año 1966,-27.216467,-61.188467,CONABIP,3465
110131,06,06134030,Buenos Aires,Cañuelas,Biblioteca Popular Domingo Faustino Sarmiento,Lara 904,1814,2226,421728,bibliotecadfsarmiento@live.com.ar,Se fundó en el año 1927,-35.053717,-58.762883,CONABIP,1266
110132,18,18035020,Corrientes,Curuzú Cuatía,Biblioteca Popular Cuatia Renda,Rivadavia 981,3460,3774,421794,cuatiarenda_@hotmail.com,Se fundó en el año 1986,-29.786817,-58.05485,CONABIP,3078
110133,14,14161110,Córdoba,Oliva,Biblioteca Popular Juventud unida,Av.Olmos 350,5980,3532,421842,biblio_74@hotmail.com,Se fundó en el año 1930,-32.039667,-63.567833,CONABIP,2081
110134,54,54077060,Misiones,Puerto Rico,Biblioteca Popular Horacio Quiroga de Puerto Rico,Estrada 70,3334,3743,421946,bibliotecahoracioquiroga@live.com,Se fundó en el año 1962,-26.81105,-55.020133,CONABIP,2944
110135,46,46014010,La Rioja,La Rioja,Biblioteca Popular Juan Bautista Alberdi,Velez Sarfield 1000,5300,3822,421975,s/d,Se fundó en el año 1914,-29.416417,-66.861833,CONABIP,719
110136,82,82056030,Santa Fe,Cañada de Gómez,Biblioteca Popular Bernardino Rivadavia,Moreno 232,2500,3471,421985,bibliobr@mcg.org.ar,Se fundó en el año 1920,-32.818467,-61.396,CONABIP,414
110137,18,18126010,Corrientes,Saladas,Biblioteca Municipal Popular Gerardo Pisarello,Bartolomé Mitre y Sgto.Cabral,3420,3782,422014,bibliotecapopulargerardopisarell@yahoo.com.ar,Se fundó en el año 1980,-28.255121,-58.625622,CONABIP,3559
110138,30,30028010,Entre Ríos,Chajarí,Biblioteca Popular Urquíza,Av.Belgrano 1375,E3228CKA,3456,422022,bibliotecapopularurquiza@multichajari.com.ar,Se fundó en el año 1909,-30.7571,-57.981717,CONABIP,385
110139,34,34014020,Formosa,Formosa,Biblioteca Popular Armando de Vita y Lacerra,Av.Italia S/N,3600,3717,422026,biblo236@infovia.com.ar,Se fundó en el año 1991,-26.181683,-58.222833,CONABIP,3179
110140,30,30049040,Entre Ríos,Gualeguay,Biblioteca Popular Carlos Mastronardi,25 de Mayo 414,2840,3444,422048,bibpopmastronardi@yahoo.com.ar,Se fundó en el año 1892,-33.149633,-59.3126,CONABIP,342
110141,06,06224010,Buenos Aires,Chivilcoy,Biblioteca Popular Dr. Antonio Novaro,Moreno 30,B6620KFB,2346,422078,novaro1@hotmail.com,Se fundó en el año 1895,-34.896533,-60.017683,CONABIP,105
110142,06,06581040,Buenos Aires,Necochea,Biblioteca Popular José M. Estrada,Calle 57 Nº 2646,7630,2262,422113,joseestrada@arnet.com.ar.,Se fundó en el año 1926,-38.553283,-58.738783,CONABIP,1309
110143,06,06714060,Buenos Aires,Salto,Biblioteca Popular Pública Mariano Moreno,San Pablo 454,2741,2474,422128,clubsports@imagen-net.com.ar,Se fundó en el año 1930,-34.29185,-60.251733,CONABIP,2410
110144,18,18105030,Corrientes,Mercedes,Biblioteca Popular General San Martín,Alvear 565,3470,3773,422128,bibliosanmartin@payubre.net,Se fundó en el año 1940,-29.182633,-58.078867,CONABIP,2595
110145,82,82070230,Santa Fe,San Carlos Centro,Biblioteca Popular Centro Rivadavia,Presidente Perón 442,4103,3404,422129,bibliotecapop@scarlos.com.ar,Se fundó en el año 1911,-31.72605,-61.090583,CONABIP,461
110146,34,34049010,Formosa,Clorinda,Biblioteca Popular Municipal Juan Bautista Alberdi,12 de Octubre 1277,3610,0718,422138,emiriamb@hotmail.com,Se fundó en el año 1977,-25.288867,-57.715667,CONABIP,2964
110147,82,82014050,Santa Fe,Casilda,Biblioteca Popular Carlos Casado,L.de La Torre 2369,2170,3464,422144,bibcasado@dat1.net.ar,Se fundó en el año 1908,-33.046867,-61.168083,CONABIP,411
110148,22,22098030,Chaco,Villa Angela,Biblioteca Popular Pública Almafuerte,Maipú y Mitre,H3540DXA,3735,422154,almafuerte@angela.com.ar,Se fundó en el año 1960,-27.571667,-60.712967,CONABIP,3439
110149,14,14112030,Córdoba,Eufrasio Loza,Biblioteca Popular F. Antonio Rizzuto,Bv.Córdoba Este s/n,5248,3522,422175,s/d,Se fundó en el año 1972,-29.938175,-63.297504,CONABIP,2925
110150,18,18112050,Corrientes,Monte Caseros,Asociación Biblioteca Popular Escolar Dorila P. Méndez,Juan Pujol 1050,3220,3775,422217,s/d,Se fundó en el año 1929,-30.253433,-57.63895,CONABIP,1918
110151,66,66028050,Salta,Salta,Biblioteca Popular Profesora Nora Godoy,San Juan 2074,A4402EZN,0387,422241,bibliotecanoragodoy@hotmail.com,Se fundó en el año 1999,-24.794617,-65.431833,CONABIP,3838
110152,14,14049050,Córdoba,Dean Funes,Biblioteca Popular Mariano Moreno,Italia 163,5200,3521,422259,bibliotecamm@hotmail.com,Se fundó en el año 1929,-30.43085,-64.349317,CONABIP,1403
110153,22,22028010,Chaco,Charata,Biblioteca Escolar Popular E.E.G.B.Nº 32 L.Roque Gondra,Vieytes 249,H3730FPE,3731,422293,bibliotecapopularegbn32@arnet.com.ar,Se fundó en el año 1930,-27.211233,-61.194867,CONABIP,3672
110154,06,06462060,Buenos Aires,Vedia,Biblioteca Popular Municipal Esteban Echeverría,Juan de Garay y San Martín,6030,2354,422337,bibvedia@yahoo.com.ar,Se fundó en el año 1961,-34.496433,-61.542283,CONABIP,2872
110155,82,82070250,Santa Fe,San Carlos Sud,Biblioteca Popular Gottfried Keller,San Martín 559,S3017ATK,3404,422363,bibliotecagkeller@bibliotecapopulargk.arnetbiz.com,Se fundó en el año 1889,-31.756633,-61.100283,CONABIP,462
110156,06,06469080,Buenos Aires,Lincoln,Biblioteca Popular Municipal Domingo Faustino Sarmiento,Av.Massey 1439,B6070CKB,2355,422394,bibliotecasarmiento@speedy.com.ar,Se fundó en el año 1889,-34.870017,-61.53265,CONABIP,177
110157,82,82021310,Santa Fe,Rafaela,Biblioteca Popular Agustín Alvarez,Moreno 183,3000,3492,422413,s/d,Se fundó en el año 1931,-31.251417,-61.493517,CONABIP,1604
110158,82,82021310,Santa Fe,Rafaela,Biblioteca Popular José Manuel Estrada,H. Irigoyen 159,2300,3492,422415,bibliotecajmestrada@ciudad.com.ar,Se fundó en el año 1937,-31.2541,-61.49225,CONABIP,2254
110159,82,82091060,Santa Fe,Ceres,Biblioteca Popular Domingo Faustino Sarmiento,Av. de Mayo 238,2340,3491,422432,sarmiento@interceres.com.ar,Se fundó en el año 1910,-29.880533,-61.944017,CONABIP,413
110160,46,46035010,La Rioja,Chamical,Biblioteca Popular Mitre,Majul Ayan 129,5380,3826,422436,bpbmitrechamical@yahoo.com.ar,Se fundó en el año 1921,-30.359083,-66.31365,CONABIP,725
110161,14,14140270,Córdoba,Las Varillas,Biblioteca Popular Domingo Faustino Sarmiento,Bv.Sarmiento 170,5940,3533,422451,bisar@lasvarinet.com.ar,Se fundó en el año 1918,-31.86635,-62.710333,CONABIP,581
110162,58,58042010,Neuquén,Chos Malal,Biblioteca Popular Barrio Uriburu,San Eduardo y A.Yupanqu,8353,2948,422475,s/d,Se fundó en el año 1930,-37.3589,-70.269733,CONABIP,3260
110163,38,38063010,Jujuy,Arrayanal,Biblioteca Popular Solidaridad,Casilla Correo Nº 1- Correo Argentino,4500,0388,422479,s/d,Se fundó en el año 1996,-24.231657,-64.867874,CONABIP,3503
110164,30,30056070,Entre Ríos,Gualeguaychú,Biblioteca Popular Francisco H. López Jordan,25 de Mayo 1399,2820,3446,422486,byblos@emysistemas.com,Se fundó en el año 1943,-33.009917,-58.525783,CONABIP,2266
110165,06,06665040,Buenos Aires,Ramallo,Biblioteca Popular José Manuel Estrada,Av.Mitre 724,2915,3407,422557,biblio.estrada@intercom.com.ar,Se fundó en el año 1951,-33.48455,-60.002067,CONABIP,2554
110166,26,26077040,Chubut,Trelew,Biblioteca Popular Benedicto Terrone,Alberdi 620,9100,2965,422558,bibliotecabterronetw@yahoo.com.ar,Se fundó en el año 1998,-43.25079,-65.297058,CONABIP,3732
110167,46,46042010,La Rioja,Chilecito,Biblioteca Popular Joaquín V. González,J. V. González 250,5360,3825,422560,biblioteca026@arnetbiz.com.ar,Se fundó en el año 1903,-29.159767,-67.509583,CONABIP,716
110168,46,46119010,La Rioja,Alpasinche,Biblioteca Popular Pastor de la Colina Villafañe,Ruta Nacional Nro. 40,5325,3825,422560,s/d,Se fundó en el año 1930,-28.311703,-67.059235,CONABIP,4090
110169,58,58042010,Neuquén,Chos Malal,Biblioteca Popular Coronel J. M. Olascoaga,25 de Mayo y Río Gardin,8353,2948,422576,bibliotecaolascoaga_chosmalal@yahoo.com.ar,Se fundó en el año 1930,-37.379867,-70.2712,CONABIP,824
110170,14,14063090,Córdoba,Corral de Bustos - Ifflinger,Biblioteca Popular Pública Municipal Ermes Desio,Córdoba 664 - Sec.Cult.,X2645AYN,3468,422633,bibliotecacdb@yahoo.com,Se fundó en el año 1918,-33.28245,-62.18715,CONABIP,2321
110171,62,62021060,Río Negro,San Carlos de Bariloche,Asociación Biblioteca Sarmiento,Centro Civico s/n,8400,2944,422674,bibsar@bariloche.com.ar,Se fundó en el año 1928,-41.133333,-71.3107,CONABIP,1303
110172,06,06882050,Buenos Aires,Zárate,Biblioteca Popular Domingo Faustino Sarmiento,Justa Lima de Atucha 667,2800,3487,422696,cpcultura@hotmail.com,Se fundó en el año 1922,-34.100783,-59.021033,CONABIP,914
110173,82,82119130,Santa Fe,San Lorenzo,Biblioteca Escolar Popular Domingo Faustino Sarmiento,Belgrano 720,2200,3476,422701,s/d,Se fundó en el año 1918,-32.746933,-60.735467,CONABIP,489
110174,30,30056070,Entre Ríos,Gualeguaychú,Biblioteca Popular Domingo Faustino Sarmiento,San Martín 900,2820,3446,422702,bibliosarmiento@yahoo.com,Se fundó en el año 1869,-33.010167,-58.516917,CONABIP,341
110175,66,66112040,Salta,Metán,Biblioteca Popular Marco M. de Avellaneda,José Ignacio Sierra 953,4440,3876,422739,s/d,Se fundó en el año 1916,-25.493267,-64.969783,CONABIP,760
110176,14,14063180,Córdoba,Marcos Juárez,Biblioteca Escolar Popular Lidia Cesanelli,San Juan 1090,2580,3472,422825,bibliotecapopularlidiacesanelli@yahoo.com.ar,Se fundó en el año 1930,-32.703283,-62.1085,CONABIP,3592
110177,06,06826050,Buenos Aires,Trenque Lauquen,Biblioteca Popular Pública Rivadavia,Villegas 668,6400,2392,422837,bibliotecarivadavia_tl@yahoo.com.ar,Se fundó en el año 1903,-35.9747,-62.7322,CONABIP,244
110178,06,06182030,Buenos Aires,Punta alta,Biblioteca Popular Dr. Ricardo Gutierrez,Passo 702,8109,2932,422854,nancy_flo@hotmail.com,Se fundó en el año 1930,-38.877733,-62.078367,CONABIP,3364
110179,82,82021310,Santa Fe,Rafaela,Biblioteca Popular Domingo Faustino Sarmiento,Jorge Newery 712,S2300IIP,3492,422901,biblio.villarosas@gmail.com,Se fundó en el año 1977,-31.250433,-61.46795,CONABIP,2965
110180,54,54063030,Misiones,Puerto Iguazú,Biblioteca Popular Pública Victoria Aguirre,Victoria Aguirre 271,3370,3757,422969,bibliotecapopulariguazu@arnet.com.ar,Se fundó en el año 1996,-25.598767,-54.575567,CONABIP,3544
110181,10,10021020,Catamarca,Andalgalá,Biblioteca Popular Domingo Faustino Sarmiento,San Martín y Perez Zurita,4740,3835,422989,s/d,Se fundó en el año 1872,-27.583467,-66.3163,CONABIP,729
110182,14,14147010,Córdoba,Alta Gracia,Biblioteca Popular Nicolás Avellaneda,España 26,5186,3547,423035,elazultajamar@hotmail.com,Se fundó en el año 1931,-31.658183,-64.434167,CONABIP,1541
110183,06,06714060,Buenos Aires,Salto,Biblioteca Popular Juan Bautista Alberdi,9 de Julio y Bernardino Eesperanza,2741,2474,423046,club@s10.coopenet.com.ar,Se fundó en el año 1944,-34.2958,-60.255267,CONABIP,2368
110184,94,94014020,Tierra del Fuego,Ushuaia,Biblioteca Popular Domingo Faustino Sarmiento,San Martín 1589,9410,2901,423103,bpsarmientoush@gmail.com,Se fundó en el año 1926,-54.239551,-67.247314,CONABIP,1180
110185,38,38063180,Jujuy,San Pedro de Jujuy,Biblioteca Popular Domingo Faustino Sarmiento,Alberdi 391,4500,3884,423127,sar0771bbpp@hotmail.com,Se fundó en el año 1911,-24.2279,-64.8659,CONABIP,771
110186,62,62042450,Río Negro,General Roca,Biblioteca Popular Julio A. Roca,San Martín 875,8332,2941,423137,bpjar29@yahoo.com.ar,Se fundó en el año 1936,-39.02605,-67.576433,CONABIP,2114
110187,30,30113080,Entre Ríos,Villaguay,Biblioteca Popular Bartolomé Mitre,San Martín 230,3240,3455,423175,bibpop@clavis.com.ar,Se fundó en el año 1873,-31.867833,-59.02755,CONABIP,383
110188,18,18112050,Corrientes,Monte Caseros,Biblioteca Popular Sin fronteras,Juan Pujol 1901,3220,3775,423175,bibliosinfronteras@hotmail.com,Se fundó en el año 2000,-30.25335,-57.638117,CONABIP,3909
110189,18,18105030,Corrientes,Mercedes,Biblioteca Popular Domingo Faustino Sarmiento,San Martín 1352 1º,3470,3773,423181,bibliotecasarmientomercedes@yahoo.com.ar,Se fundó en el año 1909,-29.182667,-58.080983,CONABIP,1530
110190,50,50014030,Mendoza,General Alvear,Biblioteca Popular Domingo Faustino Sarmiento,Dr. Ricardo Piérola 267,5620,2625,423193,bp2131sarmiento@yahoo.com.ar,Se fundó en el año 1935,-34.975867,-67.69285,CONABIP,2131
110191,14,14098290,Córdoba,Vicuña Mackena,Biblioteca Popular Domingo Faustino Sarmiento,D. F. Sarmiento 672,6140,3583,423212,mariajestrada@interpueblos.com.ar,Se fundó en el año 1933,-33.915317,-64.388717,CONABIP,2399
110192,10,10063040,Catamarca,San José Norte,Biblioteca Popular San Roque,Avda. de las Américas,4139,3838,423230,s/d,Se fundó en el año 1930,-28.383181,-65.700989,CONABIP,3579
110193,06,06217010,Buenos Aires,Chascomús,Biblioteca Pública San José Obrero,Florencio Chappa 625,7130,2241,423244,biblioteka_jso@yahoo.com,Se fundó en el año 1986,-35.563967,-58.002483,CONABIP,3189
110194,06,06203020,Buenos Aires,Coronel Suarez,Biblioteca Popular Domingo Faustino Sarmiento,Sarmiento 349,B7540DZG,2926,423287,bibliotecasarmiento_2000@yahoo.com.ar,Se fundó en el año 1915,-37.456583,-61.934033,CONABIP,101
110195,06,06595070,Buenos Aires,Olavarría,Biblioteca Popular Armando Collinet,Alsina 2659,7400,2284,423317,bibliocollinet@hotmail.com,Se fundó en el año 1909,-36.893333,-60.325333,CONABIP,202
110196,50,50119060,Mendoza,Tunuyán,Biblioteca Popular Segundo Manuel Esteves,San Martín y 9 de julio - Escuela 4-173,M5560AEJ,2622,423326,biblioteca_esteves@speedy.com.ar,Se fundó en el año 1997,-33.572883,-69.01645,CONABIP,3662
110197,30,30077070,Entre Ríos,Nogoyá,Biblioteca Popular Fermín Chávez de Nogoyá,Caseros 951,E3150CAW,3435,423391,bibliotecapopular_nogoya@hotmail.com,Se fundó en el año 1875,-32.398567,-59.787567,CONABIP,354
110198,54,54028030,Misiones,Posadas,Biblioteca Popular El palomar del R.C.de V.URQ.,España  3056,3300,3752,423391,gchiminsko@yahoo.com.ar,Se fundó en el año 1975,-27.3775,-55.896117,CONABIP,2939
110199,86,86147130,Santiago del Estero,Termas de Río Hondo,Biblioteca Popular Ricardo Rojas,Caseros 132,4220,3858,423394,s/d,Se fundó en el año 1964,-27.495983,-64.860967,CONABIP,2854
110200,06,06217010,Buenos Aires,Chascomús,Biblioteca Popular Domingo Faustino Sarmiento,Alvear 9,B7130AFA,2241,423403,bpsarmiento113@yahoo.com.ar,Se fundó en el año 1872,-35.577367,-58.01245,CONABIP,113
110201,06,06791050,Buenos Aires,Tandil,Biblioteca Popular de las Mujeres,Lobería 750,7000,2293,423436,s/d,Se fundó en el año 1930,-37.33625,-59.1201,CONABIP,4132
110202,06,06763050,Buenos Aires,San Nicolás,Biblioteca Popular Tec. de la Escolar Industrial,Av. Mariano Moreno 74,B2900GPN,3461,423500,s/d,Se fundó en el año 1930,-33.335,-60.224217,CONABIP,2638
110203,06,06483040,Buenos Aires,Lobos,Biblioteca Popular Héroes de Malvinas,Av.Leandro N.Alem 485,7240,2227,423509,s/d,Se fundó en el año 1930,-35.184417,-59.093283,CONABIP,3796
110204,18,18112050,Corrientes,Monte Caseros,Biblioteca Popular Escolar Manuel Lainez,Sarmiento 1455,3220,3775,423513,bibliotecalainez@hotmail.com,Se fundó en el año 1936,-30.2472,-57.635783,CONABIP,2171
110205,06,06217010,Buenos Aires,Chascomús,Biblioteca Popular Ambulante y Rural de Chascomus,Neuquén E Hipólito Yrigóyen,7130,2241,423536,labiblioamb@hotmail.com,Se fundó en el año 1994,-35.559283,-58.012767,CONABIP,3631
110206,62,62042450,Río Negro,General Roca,Biblioteca Popular Lucía Epullan,Alem 2311,8332,2941,423540,bibliopopluciaepullan@yahoo.com.ar,Se fundó en el año 1930,-39.029,-67.59715,CONABIP,4149
110207,18,18028010,Corrientes,Concepción,Biblioteca Popular Rector Carlos Bobsín,Capitán Arbo y Blanco,3423,2941,423540,bpcbobsin@hotmail.com,Se fundó en el año 1930,-28.391071,-57.893932,CONABIP,4202
110208,06,06392050,Buenos Aires,General Villegas,Biblioteca Popular Pública Municipal Domingo Faustino Sarmiento,Moreno 811,6230,3388,423611,biblio@servicoopsa.com.ar,Se fundó en el año 1935,-35.033783,-63.0131,CONABIP,3194
110209,82,82042290,Santa Fe,Venado Tuerto,Biblioteca Popular Juan Bautista Alberdi,Mitre 855,S2600IRQ,3462,423704,biblioalberdi-vt@powervt.com.ar,Se fundó en el año 1915,-33.74955,-61.964883,CONABIP,491
110210,06,06413050,Buenos Aires,Junín,Biblioteca Popular Manuel Belgrano,Siria 385,6000,2362,423801,ademiguel@ciudad.com.ar,Se fundó en el año 1929,-34.577133,-60.9479,CONABIP,1874
110211,82,82091220,Santa Fe,San Cristóbal,Biblioteca Popular San Martín,Alvear 646,3070,3408,423835,bsmartin@cisc.net.at,Se fundó en el año 1910,-30.31085,-61.23295,CONABIP,460
110212,58,58056010,Neuquén,San Martín de los Andes,Biblioteca Popular Ruca Trabun,Leopoldo Rodriguez,8370,2972,423880,irenelozza@yahoo.com,Se fundó en el año 1930,-40.149917,-71.356367,CONABIP,3764
110213,18,18112050,Corrientes,Monte Caseros,Biblioteca Popular Marcelino A. Elizondo,Bergamini 273,3220,3775,423883,biblio506@hotmail.com,Se fundó en el año 1909,-30.2536,-57.629433,CONABIP,506
110214,14,14140300,Córdoba,Morteros,Biblioteca Popular Cultura y progreso,Mariano Moreno 16,X2421AEO,3562,424052,ctcmorteros@coopmorteros.com.ar,Se fundó en el año 1923,-30.7137,-62.0026,CONABIP,1176
110215,06,06497060,Buenos Aires,Luján,Biblioteca Obrera Jean Jaures,Lavalle 758,B6700ANR,2323,424068,s/d,Se fundó en el año 1918,-34.5655,-59.111083,CONABIP,3182
110216,06,06581040,Buenos Aires,Necochea,Biblioteca Popular Andrés Ferreyra,Calle 54 Nº 3062,B7630CSR,2262,424117,s/d,Se fundó en el año 1930,-38.55745,-58.7389,CONABIP,197
110217,06,06826050,Buenos Aires,Trenque Lauquen,Biblioteca Popular Bartolomé Mitre,Alem 790,6400,2392,424139,biblo057@infovia.com.ar,Se fundó en el año 1937,-35.979317,-62.740433,CONABIP,2405
110218,82,82098060,Santa Fe,San Javier,Biblioteca Popular Julio Migno,San Martín 1729,S3005BBK,3405,424161,bibliojmigno@yahoo.com.ar,Se fundó en el año 1983,-30.581283,-59.929767,CONABIP,4038
110219,26,26077040,Chubut,Trelew,Biblioteca Popular Francisco Guerra,Senda peatonal entre Sector G y E,9100,2965,424192,bpfranciscoguerra@speedy.com.ar,Se fundó en el año 1984,-43.24913,-65.307404,CONABIP,3080
110220,62,62042450,Río Negro,General Roca,Biblioteca Popular Crecer,Urquiza 2648,8332,2941,424206,bipocre@hotmail.com,Se fundó en el año 1930,-39.0101,-67.58485,CONABIP,3082
110221,14,14091120,Córdoba,La Falda,Biblioteca Popular Domingo Faustino Sarmiento,25 de Mayo 433,5172,3548,424290,bibliotecapopularsarmiento@yahoo.com.ar,Se fundó en el año 1934,-31.091583,-64.4797,CONABIP,1867
110222,06,06791050,Buenos Aires,Tandil,Biblioteca Popular Juan Antonio Salceda,Av.Colón 1479,7000,2293,424332,bibliotecajasalceda@yahoo.com.ar,Se fundó en el año 1919,-37.3144,-59.1364,CONABIP,1194
110223,06,06252010,Buenos Aires,Belén de Escobar,Biblioteca Popular Bernardino Rivadavia,H.Yrigoyen 514,1625,3488,424338,bprivadavia@gmail.com,Se fundó en el año 1932,-34.388017,-58.831983,CONABIP,1673
